College Code,College Name,District,Type,EIIN,Address
6401,SAVAR GOVT. COLLEGE,DHAKA,Govt.,108453,SAVAR
6402,DHAMRAI GOVT. COLLEGE,DHAKA,Govt.,107953,Dhamrai
6403,NABOJUG COLLEGE,DHAKA,Non Govt.,107954,KUSHURA
6404,JOYPARA COLLEGE,DHAKA,Non Govt.,108010,DOHAR
6405,GOVT. DOHAR NAWABGANJ COLLEGE,DHAKA,Govt.,108318,SHAMSABAD
6406,"ISPAHANI COLLEGE, RAMERKANDA",DHAKA,Govt.,108116,RAMERKANDA
6407,KERANIGANJ MAHILA COLLEGE,DHAKA,Non Govt.,108117,AMBAGICHA
6408,DHAKA CITY COLLEGE,DHAKA,Non Govt.,107975,DHANMONDI
6409,MIRPUR GIRLS IDEAL COLLEGE,DHAKA,Non Govt.,,MIRPUR-10
6410,NEW MODEL DEGREE COLLEGE,DHAKA,Non Govt.,108250,SUKRABAD
6411,GOVT. MUSIC COLLEGE,DHAKA,Govt.,108249,SHER-E-BANGLA NAGOR
6413,ADAMJEE CANTONMENT COLLEGE,DHAKA,Non Govt.,107855,DHAKA CANTONMENT
6414,DR. MALEKA COLLEGE,DHAKA,Non Govt.,107972,"7/A, DHANMONDI"
6415,PALLABI MOHILA DEGREE COLLEGE,DHAKA,Non Govt.,108334,"12/E, PALLABI"
6416,SIDDHESWARI COLLEGE,DHAKA,Non Govt.,108353,MOGHBAZAR
6417,UTTARA ANWARA MODEL COLLEGE,DHAKA,Non Govt.,108565,DAKHANKHAN
6418,GOVT. BIGGYAN COLLEGE,DHAKA,Govt.,108535,Farmgate-Tejturi Bazar Rd
6421,IDEAL COLLEGE,DHAKA,Non Govt.,107971,Dhanmondi
6422,TEJGAON COLLEGE,DHAKA,Non Govt.,108533,"16, INDIRA ROAD"
6424,AHSANULLAH INSTITUTE OF INFORMATION & COMMUNICATION TECH.,DHAKA,Non Govt.,,Pallabi
6425,SK. BORHANUDDIN COLLEGE,DHAKA,Non Govt.,108137,"62, NAZIMUDDIN ROAD"
6428,RAMPURA EKRAMUNNESSA COLLEGE,DHAKA,Non Govt.,108034,"463, DIT ROAD"
6430,RIZAUL KARIM CHOWDHURY COLLEGE,DHAKA,Non Govt.,107910,"10/F, SAIDABAD"
6431,T & T COLLEGE,DHAKA,Non Govt.,108585,MOTIJHEEL
6432,NOTRE DAME COLLEGE,DHAKA,Non Govt.,108274,MOTIJHEEL
6433,KHILGAON MODEL COLLEGE,DHAKA,Non Govt.,108385,KHILGAON CHOWRASTA
6434,SALIMULLAH COLLEGE,DHAKA,Non Govt.,108510,TIPU SULTAN ROAD
6438,DHAKA COMMERCE COLLEGE,DHAKA,Non Govt.,108207,MIRPUR
6439,ABUDHARR GHIFARI COLLEGE,DHAKA,Non Govt.,108272,MALIBAGH
6442,TEJGAON MAHILA COLLEGE,DHAKA,Non Govt.,108536,TEJGAON
6443,CENTRAL WOMENS COLLEGE,DHAKA,Non Govt.,108512,ABHOY DAS LANE
6444,UNIVERSITY WOMENS FED. COLLEGE,DHAKA,Non Govt.,107976,DHANMONDI
6446,MOHAMMADPUR MAHILA COLLEGE,DHAKA,Non Govt.,108255,NOORJAHAN ROAD
6447,LALMATIA GOVT. MAHILA COLLEGE,DHAKA,Govt.,108251,LALMATIA
6448,SIDDHESWARI GIRLS COLLEGE,DHAKA,Non Govt.,108352,"148, NEW BAILY ROAD"
6449,SHEIKH FAZILATUNNESSA GOVT. MOHILA COLLEGE,DHAKA,Govt.,108212,"SECTION-2, MIRPUR"
6450,MIRZA ABBAS MOHILA COLLEGE,DHAKA,Non Govt.,108275,"83/1, SHAHJAHANPUR"
6451,DHAKA WOMENS COLLEGE,DHAKA,Non Govt.,108563,SECTOR NO-7
6455,FAZLUL HAQUE MAHILA COLLEGE,DHAKA,Non Govt.,108511,12- AKHAYA DAS LANE
6456,DANIA COLLEGE,DHAKA,Non Govt.,107909,"DANIA, JATRABARI"
6457,MIRPUR COLLEGE,DHAKA,Non Govt.,108206,"SECTION-2, MIRPUR"
6458,MOHAMMADPUR KENDRIYA COLLEGE,DHAKA,Non Govt.,108254,NOORJAHAN ROAD
6459,HABIBULLAH BAHAR COLLEGE,DHAKA,Non Govt.,108351,7/8 NOW RATUN COLLONY
6460,HAZI SALIM DEGREE COLLEGE,DHAKA,Non Govt.,108156,"HAJI BALLU ROAD, RAHMATGONJ"
6462,KOLATIA COLLEGE,DHAKA,Non Govt.,108115,"KALATIA, KERANIGONG"
6464,DHAKA MOHANAGAR MOHILA COLLEGE,DHAKA,Non Govt.,108509,6 NO SUVASH BOSH AVENUE
6465,B. D. R. COLLEGE,DHAKA,Non Govt.,,"Pillkhana, Newmarket"
6466,SARDAR SURUZZAMAN MAHILA COLLEGE,DHAKA,Non Govt.,108568,DAKHINKHAN
6467,KANCHKURA COLLEGE,DHAKA,Non Govt.,108566,"KANCHKURA, UTTARKHAN"
6468,T & T ADARSHA MAHILA COLLEGE,DHAKA,Non Govt.,108036,MOHAKHALI
6469,"INSTITUTE OF SCIENCE & TECHNOLOGY, DHANMONDI",DHAKA,Non Govt.,,Dhanmondi R/A
6471,"INSTITUTE OF SCIENCE TRADE & TECHNOLOGY, PANTHAPATH",DHAKA,Non Govt.,,MIRPUR
6476,BHUIYAN ACADEMY,DHAKA,Non Govt.,,Dhanmondi
6477,A. K. M. RAHMATULLAH COLLEGE,DHAKA,Non Govt.,108031,BERAID
6479,BANGLADESH INSTITUTE OF SCIENCE & TECHNOLOGY,DHAKA,Non Govt.,,NEW KAKRAIL ROAD
6480,B. K. S. P. COLLEGE,DHAKA,Non Govt.,134131,"ZIRANI, SAVAR"
6482,ASIAN INSTITUTE OF BUSINESS & TECHNOLOGY,DHAKA,Non Govt.,,ROAD # 15
6484,DAFFODIL INSTITUTE OF INFORMATION TECHNOLOGY,DHAKA,Non Govt.,,"64/3, LAKE CIRCUS KALABAGAN"
6485,GOVT. BANGABANDHU COLLEGE,DHAKA,Govt.,108211,SHAHIDBAG
6486,ALHAJ MOCKBUL HOSSAIN DEGREE COLLEGE,DHAKA,Non Govt.,108252,MOHAMMADPUR
6487,DHAKA IMPERIAL COLLEGE,DHAKA,Non Govt.,107974,JAHURUL ISLAM CITY
6489,PALLABI COLLEGE,DHAKA,Non Govt.,108335,DUARIPARA
6490,HAZRAT SHAH ALI MAHILA DEGREE COLLEGE,DHAKA,Non Govt.,108209,MIRPUR-1
6495,DHAKA STATE COLLEGE,DHAKA,Non Govt.,107981,NOORJAHAN ROAD
6497,NORTHERN COLLEGE BANGLADESH (NCB),DHAKA,Non Govt.,,MOHAMMADPUR
6505,UTTARA TOWN COLLEGE,DHAKA,Non Govt.,108564,UTTARA
6509,BGMEA INSTITUTE OF FASHION & TECHNOLOGY,DHAKA,Non Govt.,,"SR TOWER, SECTOR-7"
6510,ALHAJ ABDUL MANNAN COLLEGE,DHAKA,Non Govt.,108449,"GOHAIL BARI, BKSP"
6511,TOFAZZAL HOSSAIN CHOWDHURY COLLEGE,DHAKA,Non Govt.,108317,SHIKARIPARA
6512,"CENTRAL LAW COLLEGE, BIJOYNAGOR",DHAKA,Non Govt.,,BIJOYNAGOR
6513,DHAKA LAW COLLEGE,DHAKA,Non Govt.,,MOTIJHEEL
6514,CITY LAW COLLEGE,DHAKA,Non Govt.,,24 Agomoni Lane
6515,MIRPUR LAW COLLEGE,DHAKA,Non Govt.,,Mirpur 10
6516,JATIYA LAW COLLEGE,DHAKA,Non Govt.,,"Maghbazar, Ramna"
6517,GREEN VIEW LAW COLLEGE,DHAKA,Non Govt.,,Master Para Road
6518,MOHAMMADPUR LAW COLLEGE,DHAKA,Non Govt.,,8/A/9 Tajmahol Road
6519,FATEMA LAW COLLEGE,DHAKA,Non Govt.,,"Imam Ali Road, Gigatala"
6520,METTROPOLIS IDEAL LAW COLLEGE,DHAKA,Non Govt.,,"22, Indira Rd"
6521,BANGABANDHU LAW COLLEGE,DHAKA,Non Govt.,,"Motijheel, Dhaka"
6522,DEMRA LAW COLLEGE,DHAKA,Non Govt.,,Doni Kazla Noyanogor Damra
6523,JAN-E-ALAM SARKAR LAW COLLEGE,DHAKA,Non Govt.,,"KhilKhet, Dhaka"
6524,RUPNAGAR LAW COLLEGE,DHAKA,Non Govt.,,"15/47, Rd No. 15"
6526,DHANMONDI LAW COLLEGE,DHAKA,Non Govt.,,"Kalabagan 2nd Ln, Dhaka"
6527,MAHANAGAR LAW COLLEGE,DHAKA,Non Govt.,,"27/4 Topkhana Road, Segunbagicha"
6528,BANGLADESH LAW COLLEGE,DHAKA,Non Govt.,,14 no school street
6529,IDEAL LAW COLLEGE,DHAKA,Non Govt.,,Farmgate
6530,SHAHEED RAMIZ UDDIN COLLEGE,DHAKA,Non Govt.,107857,DHAKA CANTONMENT
6531,DHAKA MODEL COLLEGE,DHAKA,Non Govt.,133798,"14-D, MIRPUR, KAFRUL"
6533,"SHER-E-BANGLA TEACHERS TRAINING COLLEGE, MIRPUR",DHAKA,Non Govt.,133882,SECTION-A
6534,IDEAL TEACHERS' TRAINING COLLEGE,DHAKA,Non Govt.,,"Sector-5, Uttara Model Town"
6535,GOVT. TEACHERS' TRAINING COLLEGE,DHAKA,Govt.,133815,NEWMARKET
6536,"DHAKA MODERN TEACHERS' TRAINING COLLEGE, MOWCHAK",DHAKA,Non Govt.,133627,NEW CIRCULAR ROAD
6538,"KHAN BAHADUR AHSAN ULLAH TEACHERS' TRAINING COLLEGE, SHAMOLY",DHAKA,Non Govt.,,"3/D, ROAD-1, SHAYMOLI"
6541,COLLEGE OF EDUCATION RESEARCH AND TRAINING,DHAKA,Non Govt.,,"MOTIJHEEL, DHAKA"
6543,"SAVAR TEACHERS' TRAINING INSTITUTE, SAVAR",DHAKA,Non Govt.,134164,Radio Colont B. P. A. T. C
6544,"NEW RAJDHANI TEACHERS' TRAINING COLLEGE, NILKHET",DHAKA,Non Govt.,,Nilkhet
6545,"SHEIKH FAZILATUNNESSA TEACHERS' TRAINING COLLEGE, 627 KAZIPARA",DHAKA,Non Govt.,,"627 KAZIPARA, DHAKA"
6547,MAHANAGAR TEACHERS' TRAINING COLLEGE,DHAKA,Non Govt.,133649,NEW PALTAN LINE
6548,"VICTORIA TEACHERS' TRAINING COLLEGE, LUXMIBAZAR",DHAKA,Non Govt.,132750,LUXMIBAZAR
6549,BIAM TEACHERS' TRAINING COLLEGE,DHAKA,Non Govt.,,"36 New Iskaton, Ramna"
6550,SAIC TEACHERS' TRAINING COLLEGE,DHAKA,Non Govt.,,"MIRPUR, BLOCK-B"
6552,"NATIONAL TEACHERS' TRAINING INSTITUTE, KHILKHAT",DHAKA,Non Govt.,133398,"Road No-1/A, Nikunjo Ah/A"
6553,LIBERTY LAW COLLEGE,DHAKA,Non Govt.,,"Santinagar, Mouchak"
6554,"DEWAN IDRIS LAW COLLEGE, SAVAR",DHAKA,Non Govt.,,SAVAR
6555,CAPITAL LAW COLLEGE,DHAKA,Non Govt.,,"Road-5/A, Mohakhali"
6557,GOVT. PHYSICAL EDUCATION COLLEGE,DHAKA,Govt.,,"Mohammadpur, Dhaka"
6559,DEMRA COLLEGE,DHAKA,Non Govt.,107908,DEMRA
6560,"INSTITUTE OF LIBRARY AND INFORMATION SCIENCE (ILIS), NILKHET",DHAKA,Non Govt.,,NILKHET
6561,INSTITUTE FOR LIBRARY AND INFORMATION MANAGEMENT (ILIM),DHAKA,Non Govt.,,SHANKAR
6563,SAVAR PHYSICAL EDUCATION,DHAKA,Non Govt.,,"Scout Bhaban, Thana Road"
6566,BANGLADESH INSTITUTE OF SPECIAL EDUCATION,DHAKA,Non Govt.,,WEST MALIBAG
6567,TEACHERS TRAINING COLLEGE FOR SPECIAL EDUCATION,DHAKA,Non Govt.,,Mirpur Dhaka
6568,PRESS INSTITUTE BANGLADESH (PIB),DHAKA,Non Govt.,656819,3 Circuit House Road
6571,ICHAMOTI COLLEGE,DHAKA,Non Govt.,108319,GALIMPUR
6572,PADMA GOVT. COLLEGE,DHAKA,Govt.,108009,MUKSUDPUR
6573,SWID SPECIAL EDUCATION TEACHER'S TRAINING COLLEGE,DHAKA,Non Govt.,,RAMNA
6574,PRIME TEACHERS' TRAINING COLLEGE,DHAKA,Non Govt.,,"House No-57, Road No A/1"
6575,SHEIKH BAZLUR RAHMAN COLLEGE,DHAKA,Non Govt.,108256,"sadar Ghat, Gabtali Road"
6577,INTERNATIONAL EDUCATION COLLEGE,DHAKA,Non Govt.,135357,"HOUSE-39/A, ROAD-8"
6578,HASHEM UDDIN B. ED. COLLEGE,DHAKA,Non Govt.,,"Nobabgong, Dhaka-1230"
6579,NEW ERA LAW COLLEGE,DHAKA,Non Govt.,,"Laxibazar, Dhaka"
6580,DHAKA ART COLLEGE,DHAKA,Non Govt.,,"26 Jafrabad, Rayer Bazar"
6582,SAFS BUSINESS INSTITUTE,DHAKA,Non Govt.,,"HOUSE # 105, ROAD # 9/A"
6583,BUSINESS EDUCATION AND MANAGEMENT COLLEGE,DHAKA,Non Govt.,,"15/A, AZIMPUR ROAD"
6584,DHAKA BUSINESS INSTITUTE,DHAKA,Non Govt.,,"Green Rd, Dhaka"
6585,ARCHBISHOP T. A. GANGULY TEACHERS TRAINING COLLEGE,DHAKA,Non Govt.,,"97 ASAD AVENU, MOHAMMADPUR"
6586,NATIONAL INSTITUTE OF FASHION TECHNOLOGY,DHAKA,Non Govt.,,G.P.JA-146
6587,INSTITUTE OF PROGRESSIVE MERITOCRACY (IPM),DHAKA,Non Govt.,,Dhaka
6588,"POLICE STAFF COLLEGE, BANGLADESH",DHAKA,Govt.,,"Section 14, Mirpur"
6589,SIKDER COLLEGE OF TEXTILE AND FASHION TECHNOLOGY,DHAKA,Non Govt.,,Malibugh
6590,COLLEGE OF FASHION TECHNOLOGY & MANAGEMENT,DHAKA,Non Govt.,,"ROAD: 12, SECTOR:6"
6591,SHER-E-BANGLA NAGAR ADARSHA MOHILA COLLEGE,DHAKA,Non Govt.,108534,SHER-E-BANGLA NAGAR
6592,NAYABAZAR DEGREE COLLEGE,DHAKA,Non Govt.,108113,"ATI, KERANIGANJ"
6593,DCCI BUSINESS INSTITUTE,DHAKA,Non Govt.,,MOTIJHEEL
6594,PROFESSIONAL INSTITUTE OF SCIENCE AND FASHION TECHNOLOGY,DHAKA,Non Govt.,,Rd No 3C
6596,NATIONAL INSTITUTE OF DESIGN,DHAKA,Non Govt.,,"HOUSE-38/1, ROAD-02"
6597,UNITED COLLEGE OF AVIATION SCIENCE & MANAGEMENT,DHAKA,Non Govt.,,"SECTOR- 3, UTTARA"
6598,MATUAIL HAZI ABDUL LATIF BHUIYAN COLLEGE,DHAKA,Non Govt.,107911,MATUAIL
6599,IDEAL INSTITUTE OF BUSINESS & SCIENCE,DHAKA,Non Govt.,,"PALLABI, MIRPUR"
6601,STAMFORD COLLEGE,DHAKA,Non Govt.,107973,"Road-9/A, Dhanmondi"
6602,DHAKA MOHILA (DEGREE) COLLEGE,DHAKA,Non Govt.,107980,"DHANMODI, DHAKA"
6603,DHAKA INSTITUTE OF FASHION AND TECHNOLOGY,DHAKA,Non Govt.,,"MIRPUR, DHAKA"
6604,INSTITUTE OF BUSINESS & TECHNOLOGY (IBT),DHAKA,Non Govt.,,"MIRPUR ROAD, DHAKA-1207"
6605,UTTARA INSTITUTE OF BUSINESS AND TECHNOLOGY. (UIBT),DHAKA,Non Govt.,,"UTTARA, DHAKA-1230"
6606,CROWN INSTITUTE OF BUSINESS AND TECHNOLOGY,DHAKA,Non Govt.,134566,"AMTOLI, MOHAKHALI C/A"
6607,SHYAMOLI IDEAL COLLEGE,DHAKA,Non Govt.,,
6608,SHAHEED PRESIDENT ZIAUR RAHMAN COLLEGE,DHAKA,Non Govt.,108114,"HAZRUTPUR, ITAVARA"
6609,GULSHAN COLLEGE,DHAKA,Non Govt.,108032,"Lichu Bagan Rd, Dhaka"
6610,SHURER DHARA COLLEGE OF MUSIC,DHAKA,Non Govt.,,"LAMATIA, DHAKA"
6611,DR. M. MIZANUR RAHMAN PROFESSIONAL COLLEGE,DHAKA,Non Govt.,137806,Mohammadpur-Adabor Dhaka
6612,BHALUM ATAUR RAHMAN KHAN COLLEGE,DHAKA,Non Govt.,107957,"Dhaka - Kusura Rd, Kalampur"
6613,EMINENCE COLLEGE,DHAKA,Non Govt.,137594,Gareeb-e-Nawaz Ave
6614,HAJI ABDUL AWAL COLLEGE,DHAKA,Non Govt.,108057,Munsir Hat Masjid Rd
6615,UPDATE COLLEGE,DHAKA,Non Govt.,,UTC Building 8 Panthapath
6616,UTTARA ADHUNIK LAW COLLEGE,DHAKA,Non Govt.,,"sector-6, uttara"
6617,ABDULLAH AL MAMUN THEATRE SCHOOL,DHAKA,Non Govt.,,"road no-25/a, banani"
6618,APPARELS INSTITUTE OF FASHION & TECHNOLOGY (AIFT),DHAKA,Non Govt.,136179,
6619,INSPIRATION INSTITUTE OF DESIGN & TECHNOLOGY,DHAKA,Non Govt.,,"Progati sarani, Dhaka"
6620,COLLEGE OF AVIATION TECHNOLOGY,DHAKA,Non Govt.,,"Road-2, Sector-11, Uttara"
6621,ROKEYA AHSAN COLLEGE,DHAKA,Non Govt.,107912,"Paradagar, Matuail Jatrabari"
6622,COUNTER FOTO A CENTER FOR VISUAL ARTS,DHAKA,Non Govt.,,MIRPUR
6623,DHAKA PROFESSIONALS COLLEGE (DPC),DHAKA,Non Govt.,,"SUTRAPUR, DHAKA"
6624,SHAHID S. A. MEMORIAL FASHION DESIGN & TEXTILE COLLEGE,DHAKA,Non Govt.,,DHAKA
6625,MOFAZZAL - MOMENA CHAKLADAR MOHILA COLLEGE,DHAKA,Non Govt.,108452,DHAKA
6626,GULSHAN COMMERCE COLLEGE,DHAKA,Non Govt.,131904,DHAKA
6627,NATIONAL INSTITUTE OF SCIENCE AND TECHNOLOGY (NIST),DHAKA,Non Govt.,,DHAKA
6628,DAFFODIL INSTITUTE OF SCIENCE & TECHNOLOGY,DHAKA,Non Govt.,,DHAKA
6629,MIRZA GOLAM HAFIZ COLLEGE,DHAKA,Non Govt.,108450,ASHULIA
6630,HARUN MOLLAH COLLEGE,DHAKA,Non Govt.,131878,DHAKA
6631,FIRE RESEARCH AND TRAINING INSTITUTE (FRTI),DHAKA,Govt.,,"MIRPUR, DHAKA"
6632,DHAKA INSTITUTE OF TECHNOLOGY (DIT),DHAKA,Non Govt.,,Uttara Sector-8
6633,H R MEMORIAL COLLEGE,DHAKA,Non Govt.,108386,
6634,CODERSTRUST BANGLADESH,DHAKA,Non Govt.,,"BLOCK C, BANANI"
6001,GOVT. RAJENDRA COLLEGE,FARIDPUR,Govt.,108797,FARIDPUR
6002,GOVT. SARDA SUNDARI MAHILA COLLEGE,FARIDPUR,Govt.,108794,JHILTULI
6003,GOVT. YASIN COLLEGE,FARIDPUR,Govt.,108795,TAPAKHOLA
6004,CHARBHADRASAN GOVT. COLLEGE,FARIDPUR,Govt.,108728,FARIDPUR
6005,GOVT. KAZI MAHBUBULLAH (K. M.) COLLEGE,FARIDPUR,Govt.,108659,BHANGA
6006,NAGARKANDA COLLEGE,FARIDPUR,Non Govt.,108900,"FARIDPUR, 7840"
6007,BOALMARI GOVT. COLLEGE,FARIDPUR,Govt.,108708,KAMAR GRAM
6008,KADIRDI DEGREE COLLEGE,FARIDPUR,Non Govt.,108710,KADIRDI
6009,ALFADANGA ADARSHA COLLEGE,FARIDPUR,Non Govt.,108620,KAMARGRAM
6010,ALFADANGA GOVT. COLLEGE,FARIDPUR,Govt.,108618,"ALFADANGA, FARIDPUR"
6011,GOVT. BIRSRESTHA ABDUR ROUF COLLEGE,FARIDPUR,Govt.,108854,"KAMARKHALI, MADHUKHALI"
6012,GOVT. AINUDDIN COLLEGE,FARIDPUR,Govt.,108853,"MADHUKHALI, FARIDPUR"
6013,SADARPUR GOVT. COLLEGE,FARIDPUR,Govt.,108933,"SADARPUR, FARIDPUR."
6014,KAZI SHIRAJUL ISLAM MOHILA COLLEGE,FARIDPUR,Non Govt.,108709,BOALMARI
6015,NABOKAM PALLY COLLEGE,FARIDPUR,Non Govt.,108901,JADUNANDI
6016,BHANGA MOHILA COLLEGE,FARIDPUR,Non Govt.,108660,"BHANGA, FARIDPUR"
6017,FARIDPUR LAW COLLEGE,FARIDPUR,Non Govt.,,"Jiltoli, Sadar, faridpur"
6018,FARIDPUR CITY COLLEGE,FARIDPUR,Non Govt.,108798,STATION ROAD FARIDPUR
6019,J. M. MODEL TEACHERS' TRAINING COLLEGE,FARIDPUR,Non Govt.,,"West Khabaspur, Faridpur"
6020,SUNFLOWER TEACHERS' TRAINING COLLEGE,FARIDPUR,Non Govt.,,2 NO SAROK WEST GOALCHAMOT
6021,GOVT. TEACHERS' TRAINING COLLEGE,FARIDPUR,Govt.,133293,"Sadar, Faridpur"
6022,ENGINEER KHANDAKER MOSHARRAF HOSSAIN COLLEGE,FARIDPUR,Non Govt.,108796,"GOALCHAMOT, FARIDPUR"
6023,HAZI ABDUR RAHMAN ABDUL KARIM COLLEGE,FARIDPUR,Non Govt.,108856,KURANEARCHAR
6024,AKHCHASI MAHILA DEGREE COLLEGE,FARIDPUR,Non Govt.,108855,"MADHUKHALI, FARIDPUR"
6025,BANGABANDHU GOVT. COLLEGE,FARIDPUR,Govt.,108711,"BOALMARI, FARIDPUR"
6026,MAHILA COLLEGE,FARIDPUR,Non Govt.,108934,SADARPUR
6027,ALHAJ ABDUL KHALEQUE COLLEGE,FARIDPUR,Non Govt.,108803,FARIDPUR
5501,BHAWAL BADRE ALAM GOVT. COLLEGE,GAZIPUR,Govt.,109031,CHANDONA CHOWRASTA
5502,BHAWAL MIRZAPUR COLLEGE,GAZIPUR,Non Govt.,109035,BHAWAL MIRZAPUR
5503,PEAR ALI COLLEGE,GAZIPUR,Non Govt.,109422,"MAWNA, SREEPUR"
5504,ROVAR POLLY COLLEGE,GAZIPUR,Non Govt.,109034,BAHADURPUR ROVERPALLI
5505,KAZI AZIMUDDIN COLLEGE,GAZIPUR,Non Govt.,109032,JOYDEBPUR GAZIPUR
5506,KAPASIA COLLEGE,GAZIPUR,Non Govt.,109323,KAPASIA
5507,SREEPUR MUKTIJODDHA RAHMOT ALI GOVT. COLLEGE,GAZIPUR,Govt.,109423,SREEPUR
5508,KALIAKOIR DEGREE COLLEGE,GAZIPUR,Non Govt.,109110,BARDAL
5509,GOVT. KALIGANJ SRAMIK COLLEGE,GAZIPUR,Govt.,109180,TUMULIA
5510,JAMALPUR COLLEGE,GAZIPUR,Non Govt.,109181,VOWAL JAMALPUR
5511,TONGI GOVT. COLLEGE,GAZIPUR,Govt.,109061,"AUCHPARA, TONGI"
5512,GAZIPUR CANTONMENT COLLEGE,GAZIPUR,Non Govt.,109033,BANGLADESH ORDNANCE FACTORIES
5513,MODEL INSTITUTE OF SCIENCE & TECHNOLOGY,GAZIPUR,Non Govt.,,"WEST VURULIA, DUET"
5514,SHAHID TAJUDDIN AHMAD DEGREE COLLEGE,GAZIPUR,Govt.,109321,"RAYED, BHORMI, KAPASIA"
5515,BORMI COLLEGE,GAZIPUR,Non Govt.,109421,BORMI
5516,MIZANUR RAHMAN KHAN DEGREE MOHILA COLLEGE,GAZIPUR,Non Govt.,109420,"SREEPUR, GAZIPUR"
5518,JATIR PITA BANGABANDHU GOVT. COLLEGE,GAZIPUR,Govt.,109112,"CHANDRA, KALIAKOIR"
5519,GAZIPUR LAW COLLEGE,GAZIPUR,Non Govt.,,"JOYDEBPUR, GAZIPUR"
5520,PUBAIL ADARSHA COLLEGE,GAZIPUR,Non Govt.,109036,"41 NO WORD, PUBAIL"
5521,GAZIPUR TEACHERS' TRAINING COLLEGE,GAZIPUR,Non Govt.,,Chandona Chowrasta
5522,GAZIPUR PHYSICAL EDUCATION COLLEGE,GAZIPUR,Non Govt.,,"Bowel Mirzapur, Gazipur"
5523,GAZIPUR GOVT. MOHILA COLLEGE,GAZIPUR,Govt.,109030,"COLLEGE ROAD, JOYDEBPUR"
5524,BARAIBARI ADARSHA DEGREE COLLEGE,GAZIPUR,Non Govt.,109111,BARAI BARI
5525,ABDUL AWAL COLLEGE,GAZIPUR,Non Govt.,109425,"ABDER, TELEHATY, SREEPUR"
5526,BGIFT INSTITUTE OF SCIENCE AND TECHNOLOGY (BIST),GAZIPUR,Non Govt.,,"CHANDANA, CHOWRASTA"
5527,GAZIPUR CENTRAL PUBLIC MANAGEMENT INSTITUTE,GAZIPUR,Non Govt.,,"Sadar, Gazipur"
5528,KONABARI DEGREE COLLEGE,GAZIPUR,Non Govt.,109037,KONABARI
5529,BANGATAJ COLLEGE,GAZIPUR,Non Govt.,109322,"KHIRATI, KAPASIA"
5530,BANGLADESH MADRASA TEACHER'S TRAINING INSTITUTE,GAZIPUR,Non Govt.,,"Sain Board, Gazipur"
5531,SHARIF MOMTAJ UDDIN AHMED DEGREE COLLEGE,GAZIPUR,Non Govt.,109325,"TOKE NAYAN BAZAR, KAPASIA"
5532,MUKTIJODDHA COLLEGE,GAZIPUR,Non Govt.,109029,BHABANIPUR
5533,DHALADIA DEGREE COLLEGE,GAZIPUR,Non Govt.,109426,"DHALADIA, BHAWAL RAJABARI"
5534,KALIGONJ MOHILA DEGREE COLLEGE,GAZIPUR,Non Govt.,109182,KALIGONG
5535,GAZIPUR LIBRARY SCIENCE & PROFESSIONAL INSTITUTE,GAZIPUR,Non Govt.,,
5536,GAZIPUR CITY INSTITUTE,GAZIPUR,Non Govt.,,"sadar, gazipur"
5537,GAZIPUR MATROPOLITAN INSTITUTE (GMI),GAZIPUR,Non Govt.,135793,GAZIPUR
6101,GOVT. BANGABANDHU COLLEGE,GOPALGONJ,Govt.,109481,GOVT. BANGABANDHU COLLEGE
6102,SK. FAZILATUNNESSA MAHILA COLLEGE,GOPALGONJ,Govt.,109483,"62, SISUBAN ROAD, GOPALGONJ"
6103,"GOVT. NAZRUL COLLEGE, SATPAR",GOPALGONJ,Govt.,109484,SATPAR
6104,"BANGA RATNA COLLEGE, GOPALGANJ",GOPALGONJ,Non Govt.,,"KALIGRAM, JALIRPAR"
6105,GOVT. MUKSUDPUR COLLEGE,GOPALGONJ,Govt.,109654,GOPINATHPUR
6106,SK. LUTFAR RAHMAN ADARSHA GOVT. COLLEGE,GOPALGONJ,Govt.,109591,"KOTALIPARA, GOPALGONJ"
6107,"KAZI MANTU COLLEGE, BHANGARHAT",GOPALGONJ,Non Govt.,109592,"BHANGARHAT, KOTALIPARA"
6108,M. A. KHALEQ COLLEGE,GOPALGONJ,Non Govt.,109538,KASHIANI
6109,JOYNAGAR YAR ALI KHAN DEGREE COLLEGE,GOPALGONJ,Non Govt.,109536,"JONASUR, KASHIANI"
6110,RAMDIA GOVT. SREEKRISHNA COLLEGE,GOPALGONJ,Govt.,109539,RAMDIA
6111,GOVT. SHEIKH MUJIBUR RAHMAN COLLEGE,GOPALGONJ,Govt.,109678,"PATGATI, TUNGIPARA"
6113,RAJPAT COLLEGE,GOPALGONJ,Non Govt.,109535,RAJPAT
6114,LALMIA CITY COLLEGE,GOPALGONJ,Non Govt.,109482,GOPALGONJ
6115,M. H. KHAN DEGREE COLLEGE,GOPALGONJ,Non Govt.,109485,"P.O- ULPUR, GOPALGONJ"
6116,SHEIKH FAZLUL KARIM SELIM LAW COLLEGE,GOPALGONJ,Non Govt.,,"Jhanapara road, Sadar"
6117,M A ROUF TEACHERS' TRAINING COLLEGE,GOPALGONJ,Non Govt.,133404,"Hira Bari Road, Gopalgong"
6119,DR. IMDADUL HUQ MEMORIAL COLLEGE,GOPALGONJ,Non Govt.,130645,BASHBARIA
6120,N. HAQUE COLLEGE OF BUSINESS & TECHNOLOGY (NCBT),GOPALGONJ,Non Govt.,135303,MANIKDAH
